person_id,sex,age_band,education,risk_tier,p_active_bettor,is_active_bettor,bets_per_year,yearly_total_staked_usd,yearly_total_payout_usd,yearly_net_gain_loss_usd
Q2_012074,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012075,Male,18-34,No college,high,0.3958354977212443,True,247,51928.42514062501,65640.33630000001,13711.911159374999
Q2_012076,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012077,Male,18-34,B.A. or higher,high,0.5183560089206772,True,225,56287.237218750015,56109.92343750002,-177.31378124999173
Q2_012078,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012079,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012080,Male,18-34,B.A. or higher,high,0.5183560089206772,True,227,43493.261906250016,41415.54668437501,-2077.715221875005
Q2_012081,Male,50-64,B.A. or higher,high,0.1239921350242151,True,189,37690.928437500006,36267.804292500005,-1423.1241450000016
Q2_012082,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012083,Female,65+,B.A. or higher,low,0.0268253737842938,True,29,2802.9981328124995,3928.8235546875,1125.8254218750003
Q2_012084,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012085,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012086,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012087,Male,35-49,B.A. or higher,high,0.4801251006215442,True,257,59914.63490625,61322.338395,1407.7034887499976
Q2_012088,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012089,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,102,14644.610312499999,13081.787625000003,-1562.8226874999964
Q2_012090,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012091,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012092,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012093,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_012094,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012095,Male,18-34,No college,high,0.3958354977212443,True,252,56834.50471875002,54465.16803750001,-2369.33668125001
Q2_012096,Male,18-34,B.A. or higher,high,0.5183560089206772,True,238,51915.92006250001,59521.869928125016,7605.949865625007
Q2_012097,Male,18-34,B.A. or higher,high,0.5183560089206772,True,238,55051.534265625014,51895.78844062501,-3155.7458250000054
Q2_012098,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012099,Male,35-49,No college,high,0.3666409859291791,True,210,41114.99824875001,51807.179189250004,10692.180940499995
Q2_012100,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012101,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012102,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012103,Male,18-34,B.A. or higher,high,0.5183560089206772,True,236,58655.28051562501,50274.79565625002,-8380.484859374992
Q2_012104,Male,18-34,No college,high,0.3958354977212443,True,247,47199.88659375001,70046.4364875,22846.549893749994
Q2_012105,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012106,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012107,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012108,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012109,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012110,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012111,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012112,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012113,Male,35-49,B.A. or higher,high,0.4801251006215442,True,192,47879.32307625,50438.17289925001,2558.849823000004
Q2_012114,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012115,Male,35-49,B.A. or higher,high,0.4801251006215442,True,206,48656.264973749996,50527.27001025001,1871.0050365000134
Q2_012116,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012117,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012118,Male,35-49,B.A. or higher,high,0.4801251006215442,True,211,41626.578363750006,38521.091358000005,-3105.487005750001
Q2_012119,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012120,Male,18-34,B.A. or higher,high,0.5183560089206772,True,261,58618.43170312501,72784.87315312502,14166.441450000013
Q2_012121,Male,18-34,B.A. or higher,high,0.5183560089206772,True,236,50139.317109375006,60975.944353125014,10836.627243750008
Q2_012122,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012123,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012124,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012125,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012126,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012127,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012128,Male,35-49,B.A. or higher,high,0.4801251006215442,True,200,49788.840836250005,21695.420884500003,-28093.419951750002
Q2_012129,Female,18-34,No college,medium,0.1751685823249185,True,95,10683.48453125,12636.402703125,1952.9181718750006
Q2_012130,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012131,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012132,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012133,Female,65+,No college,low,0.0204848308898243,False,0,0.0,0.0,0.0
Q2_012134,Male,35-49,No college,high,0.3666409859291791,True,250,43835.19184125001,67043.28949875,23208.097657499995
Q2_012135,Male,35-49,No college,high,0.3666409859291791,True,204,43967.47754250001,37715.90944275001,-6251.568099750002
Q2_012136,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012137,Male,18-34,B.A. or higher,high,0.5183560089206772,True,211,56939.35978125001,43333.96685625001,-13605.392925
Q2_012138,Male,35-49,B.A. or higher,high,0.4801251006215442,True,185,42552.01544625001,34615.75372875,-7936.261717500005
Q2_012139,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012140,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012141,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012142,Male,35-49,B.A. or higher,high,0.4801251006215442,True,226,51487.36168500001,58476.066367499996,6988.704682499985
Q2_012143,Male,35-49,No college,high,0.3666409859291791,True,241,49811.552797500015,64094.69189925001,14283.139101749992
Q2_012144,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012145,Male,18-34,B.A. or higher,high,0.5183560089206772,True,210,48215.31890625002,39641.665134375005,-8573.653771875011
Q2_012146,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,103,13469.908671875,16109.727921874999,2639.8192499999986
Q2_012147,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012148,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012149,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012150,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012151,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012152,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012153,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012154,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012155,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012156,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012157,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012158,Male,35-49,B.A. or higher,high,0.4801251006215442,True,222,53072.453475,50165.63450775,-2906.818967250001
Q2_012159,Female,18-34,No college,medium,0.1751685823249185,True,114,10804.173203125001,10663.880328125,-140.292875000001
Q2_012160,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_012161,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012162,Male,35-49,B.A. or higher,high,0.4801251006215442,True,217,48601.393773749995,27009.748046250003,-21591.645727499992
Q2_012163,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012164,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012165,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012166,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012167,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012168,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012169,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012170,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012171,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012172,Male,35-49,No college,high,0.3666409859291791,True,229,46311.82108875,44588.669454,-1723.15163475
Q2_012173,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_012174,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012175,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012176,Female,65+,No college,low,0.0204848308898243,False,0,0.0,0.0,0.0
Q2_012177,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012178,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012179,Female,65+,No college,low,0.0204848308898243,False,0,0.0,0.0,0.0
Q2_012180,Male,18-34,B.A. or higher,high,0.5183560089206772,True,232,47497.612218750015,21773.540728125005,-25724.07149062501
Q2_012181,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012182,Male,35-49,No college,high,0.3666409859291791,True,228,38634.84334125,47143.392070500006,8508.548729250004
Q2_012183,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012184,Male,35-49,B.A. or higher,high,0.4801251006215442,True,239,57084.65276625,33572.189241,-23512.46352525
Q2_012185,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012186,Male,18-34,B.A. or higher,high,0.5183560089206772,True,238,52533.98282812501,44561.928178125,-7972.0546500000055
Q2_012187,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012188,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012189,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012190,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012191,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012192,Female,18-34,No college,medium,0.1751685823249185,True,92,12152.946171875,15066.555656250002,2913.6094843750016
Q2_012193,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012194,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012195,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012196,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012197,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012198,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012199,Male,18-34,No college,high,0.3958354977212443,True,231,47827.241859375004,57452.45220000001,9625.210340625003
Q2_012200,Male,35-49,B.A. or higher,high,0.4801251006215442,True,237,57752.4524175,42181.18901775,-15571.263399749994
Q2_012201,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012202,Male,35-49,B.A. or higher,high,0.4801251006215442,True,220,52482.4166025,34661.2796775,-17821.136925
Q2_012203,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012204,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012205,Male,18-34,No college,high,0.3958354977212443,True,263,53667.55659375001,60309.74317500001,6642.186581250004
Q2_012206,Male,35-49,B.A. or higher,high,0.4801251006215442,True,232,56973.53858625,34189.3187685,-22784.219817749996
Q2_012207,Male,18-34,B.A. or higher,high,0.5183560089206772,True,240,48539.60535937501,51076.78132500001,2537.1759656249997
Q2_012208,Female,65+,No college,low,0.0204848308898243,False,0,0.0,0.0,0.0
Q2_012209,Female,65+,No college,low,0.0204848308898243,False,0,0.0,0.0,0.0
Q2_012210,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012211,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012212,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012213,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012214,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012215,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012216,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012217,Male,18-34,B.A. or higher,high,0.5183560089206772,True,215,47126.75765625001,47052.92480625001,-73.83284999999887
Q2_012218,Male,18-34,B.A. or higher,high,0.5183560089206772,True,248,55767.21257812501,37970.62219687501,-17796.590381249996
Q2_012219,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012220,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012221,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012222,Male,18-34,No college,high,0.3958354977212443,True,259,47768.35232812501,36526.80611250001,-11241.546215625
Q2_012223,Male,35-49,B.A. or higher,high,0.4801251006215442,True,218,53300.59763625001,67660.236351,14359.638714749992
Q2_012224,Male,35-49,B.A. or higher,high,0.4801251006215442,True,231,47116.78486875001,53369.32381425,6252.5389454999895
Q2_012225,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012226,Female,35-49,No college,medium,0.1622491719341769,True,101,13345.502812499999,18028.420518749997,4682.917706249998
Q2_012227,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012228,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012229,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012230,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012231,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012232,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012233,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012234,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,94,13908.930156250002,13963.926390625,54.996234374997584
Q2_012235,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012236,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012237,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012238,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012239,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_012240,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012241,Male,35-49,B.A. or higher,high,0.4801251006215442,True,211,56332.57438125,40569.14175075,-15763.4326305
Q2_012242,Female,35-49,No college,medium,0.1622491719341769,True,83,10071.519375,8700.807825,-1370.71155
Q2_012243,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012244,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012245,Male,35-49,No college,high,0.3666409859291791,True,205,39949.547265,29029.623378750002,-10919.923886249999
Q2_012246,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012247,Male,18-34,No college,high,0.3958354977212443,True,225,42852.74864062501,48801.21654375001,5948.467903124998
Q2_012248,Male,35-49,B.A. or higher,high,0.4801251006215442,True,208,41585.167755,50292.026887500004,8706.859132500002
Q2_012249,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012250,Male,18-34,B.A. or higher,high,0.5183560089206772,True,219,44188.40292187501,42374.46096562501,-1813.941956249997
Q2_012251,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012252,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012253,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012254,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012255,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012256,Male,50-64,B.A. or higher,high,0.1239921350242151,True,224,49757.828062500004,36528.682680000005,-13229.145382499999
Q2_012257,Male,35-49,B.A. or higher,high,0.4801251006215442,True,214,45000.3855375,35609.26539375,-9391.120143749999
Q2_012258,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,112,16753.320390625,19847.700140625,3094.37975
Q2_012259,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012260,Male,35-49,No college,high,0.3666409859291791,True,248,47818.893836250005,23879.236419,-23939.657417250004
Q2_012261,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012262,Male,18-34,B.A. or higher,high,0.5183560089206772,True,237,63213.20817187501,48680.25626250001,-14532.951909375006
Q2_012263,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012264,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012265,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012266,Female,18-34,No college,medium,0.1751685823249185,True,106,12024.38546875,12900.466671875001,876.0812031250007
Q2_012267,Male,18-34,No college,high,0.3958354977212443,True,213,45056.089546875,42992.498587500006,-2063.5909593749966
Q2_012268,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012269,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_012270,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012271,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012272,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012273,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_012274,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012275,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012276,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012277,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012278,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012279,Male,18-34,No college,high,0.3958354977212443,True,255,48025.64868750001,25900.022981250007,-22125.625706250004
Q2_012280,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012281,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,104,15273.205703125,15956.484671875001,683.2789687500008
Q2_012282,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012283,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012284,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012285,Male,35-49,B.A. or higher,high,0.4801251006215442,True,230,54407.62409625,50556.52321875001,-3851.1008774999937
Q2_012286,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012287,Male,18-34,No college,high,0.3958354977212443,True,247,49322.672437500005,42460.4862,-6862.1862375000055
Q2_012288,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012289,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012290,Male,18-34,B.A. or higher,high,0.5183560089206772,True,219,54933.46593750001,46141.98159375001,-8791.484343750002
Q2_012291,Male,35-49,B.A. or higher,high,0.4801251006215442,True,226,51875.832633750004,34635.38733,-17240.445303750006
Q2_012292,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012293,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012294,Male,35-49,B.A. or higher,high,0.4801251006215442,True,222,45433.26786375,42156.788480999996,-3276.4793827500034
Q2_012295,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012296,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012297,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_012298,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,94,14600.265234375,10638.795906250001,-3961.4693281249984
Q2_012299,Female,35-49,B.A. or higher,medium,0.212469153723327,True,105,16107.098906250003,17195.8210875,1088.7221812499974
Q2_012300,Female,35-49,B.A. or higher,medium,0.212469153723327,True,102,14308.5504375,13622.8120875,-685.7383499999996
Q2_012301,Female,35-49,B.A. or higher,medium,0.212469153723327,True,98,18463.982625000004,18515.577093750002,51.59446874999776
Q2_012302,Male,18-34,B.A. or higher,high,0.5183560089206772,True,235,57216.31748437501,71317.445259375,14101.127774999994
Q2_012303,Male,35-49,No college,high,0.3666409859291791,True,255,51088.06207125001,55171.14360750001,4083.0815362499998
Q2_012304,Male,18-34,B.A. or higher,high,0.5183560089206772,True,197,43471.456875,17178.950193750003,-26292.50668125
Q2_012305,Male,35-49,B.A. or higher,high,0.4801251006215442,True,207,51325.74885375,35041.17700125,-16284.571852500005
Q2_012306,Male,18-34,B.A. or higher,high,0.5183560089206772,True,236,57338.611593750014,49445.96782500001,-7892.643768750007
Q2_012307,Female,65+,B.A. or higher,low,0.0268253737842938,True,33,2448.54282421875,2135.3623921875,-313.1804320312499
Q2_012308,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012309,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012310,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012311,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_012312,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012313,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012314,Male,18-34,B.A. or higher,high,0.5183560089206772,True,241,55777.43896875001,51240.36976875001,-4537.069199999998
Q2_012315,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012316,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012317,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012318,Male,18-34,No college,high,0.3958354977212443,True,247,52338.54346875001,46776.26002500001,-5562.283443749999
Q2_012319,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012320,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012321,Male,18-34,B.A. or higher,high,0.5183560089206772,True,218,48012.819468750014,64580.924531250006,16568.10506249999
Q2_012322,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_012323,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012324,Male,18-34,B.A. or higher,high,0.5183560089206772,True,242,45302.99498437501,22881.72650625,-22421.268478125006
Q2_012325,Male,18-34,B.A. or higher,high,0.5183560089206772,True,242,54885.46106250001,24450.539343750002,-30434.92171875001
Q2_012326,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012327,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012328,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_012329,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012330,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_012331,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_012332,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_012333,Male,35-49,B.A. or higher,high,0.4801251006215442,True,211,51346.32555374999,21344.9310945,-30001.394459249994
Q2_012334,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_012335,Female,18-34,No college,medium,0.1751685823249185,True,119,16248.536406250001,14282.08403125,-1966.4523750000008
Q2_012336,Male,18-34,No college,high,0.3958354977212443,True,233,46877.52093750001,30070.637746875007,-16806.883190625005
Q2_012337,Female,18-34,No college,medium,0.1751685823249185,True,91,10125.945546875,10726.628953125,600.6834062500002
Q2_012338,Male,18-34,No college,high,0.3958354977212443,True,227,45401.57479687501,29884.44504375001,-15517.129753124998
Q2_012339,Male,35-49,B.A. or higher,high,0.4801251006215442,True,211,45811.27899,32171.361799500002,-13639.917190499997
Q2_012340,Male,35-49,B.A. or higher,high,0.4801251006215442,True,209,53064.0513225,47288.977553250006,-5775.073769249997
Q2_012341,Male,18-34,B.A. or higher,high,0.5183560089206772,True,205,44519.02804687501,22590.265921875005,-21928.76212500001
Q2_012342,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_012343,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_012344,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_012345,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
